event_id,snapshot_date,min_price,max_price,currency
1afZkGp-6f8ZeCG,2025-11-04 00:00:00,,,
G5eVZbSlZ5b4g,2025-11-04 00:00:00,,,
G5ezZbYDS4f01,2025-11-04 00:00:00,,,
G5vVZbcxTM-Lx,2025-11-04 00:00:00,,,
Z7r9jZ1A7_I39,2025-11-04 00:00:00,,,
Z7r9jZ1A7_K7-,2025-11-04 00:00:00,,,
Z7r9jZ1A7_yaP,2025-11-04 00:00:00,,,
Z7r9jZ1A7bKA7,2025-11-04 00:00:00,,,
k7vGFbgYjYWx5,2025-11-04 00:00:00,,,
k7vGFbmmJxdWs,2025-11-04 00:00:00,,,
k7vGFbnr4FoI3,2025-11-04 00:00:00,,,
k7vGFbspMVbq1,2025-11-04 00:00:00,,,
rZ7HnEZ1AK--Z0,2025-11-04 00:00:00,25.97,25.97,USD
rZ7HnEZ1AK-Aq0,2025-11-04 00:00:00,15.33,28.69,USD
rZ7HnEZ1AK00bf,2025-11-04 00:00:00,26.49,26.49,USD
rZ7HnEZ1AKP-07,2025-11-04 00:00:00,35.46,45.76,USD
rZ7HnEZ1AKxfOf,2025-11-04 00:00:00,40.24,62.9,USD
rZ7HnEZ1Af4S4d,2025-11-04 00:00:00,28.24,28.24,USD
rZ7HnEZ1AfZvqK,2025-11-04 00:00:00,,,
rZ7HnEZ1AfbEoS,2025-11-04 00:00:00,17.3,17.3,USD
rZ7HnEZ1AfbgxK,2025-11-04 00:00:00,19.9,19.9,USD
rZ7HnEZ1AffIbN,2025-11-04 00:00:00,55.12,55.12,CAD
vv177ZbsGkwmQ6T1,2025-11-04 00:00:00,,,
vv17FZbgGksWc0bP,2025-11-04 00:00:00,,,
vv17fZbtGksDRYyG,2025-11-04 00:00:00,,,
vv1A7ZkGkGkdcVSwc,2025-11-04 00:00:00,,,
vv1AAZkG7GkenWs9I,2025-11-04 00:00:00,,,
vv1AeZkudGkdrfpD_,2025-11-04 00:00:00,,,
vv1AvZku6GkdNGmS8,2025-11-04 00:00:00,,,
vvG1GZbRON5edi,2025-11-04 00:00:00,,,
vvG1VZbYXoJsYH,2025-11-04 00:00:00,,,
vvG1bZbcGSxIU0,2025-11-04 00:00:00,,,
vvG1zZbinM6fAE,2025-11-04 00:00:00,,,
vvG1zZbw2iBULl,2025-11-04 00:00:00,,,
17A8vxG62pNdwLy,2025-11-04 00:00:00,,,
17AOvxG65nIfvcE,2025-11-04 00:00:00,,,
1AvfZbIGkDlUNC_,2025-11-04 00:00:00,,,
Z7r9jZ1A7bdfM,2025-11-04 00:00:00,,,
Z7r9jZ1A7p3Gb,2025-11-04 00:00:00,,,
Z7r9jZ1A7p98o,2025-11-04 00:00:00,,,
rZ7HnEZ1Af_9uK,2025-11-04 00:00:00,11.55,11.55,USD
vv11eZv-OSk8osv5,2025-11-04 00:00:00,,,
vv1AFZkGYGkdZQx0l,2025-11-04 00:00:00,,,
vv1k7ZbY8kG7tkHk,2025-11-04 00:00:00,,,
vvG1VZbSUH4eUV,2025-11-04 00:00:00,,,
vvG1VZbYBs7vyc,2025-11-04 00:00:00,,,
vvG1bZbRDLEU_6,2025-11-04 00:00:00,,,
vv1AeZkuvGkdCJkjW,2025-11-04 00:00:00,,,
Z7r9jZ1A7b7aI,2025-11-04 00:00:00,,,
17FOvxG61B9OZBI,2025-11-04 00:00:00,,,
17G8vxG6CDWKNKH,2025-11-04 00:00:00,,,
1A4ZkuaGkeEIFRO,2025-11-04 00:00:00,,,
1AfZk1vGkdkeNAs,2025-11-04 00:00:00,,,
1AoZkG0Gke-XdG-,2025-11-04 00:00:00,,,
1Av8Zb9GkRe7oEE,2025-11-04 00:00:00,,,
1k18vNGOGA2r8Hb,2025-11-04 00:00:00,,,
G5dVZbYXdUsbo,2025-11-04 00:00:00,,,
G5dVZbsUsT05S,2025-11-04 00:00:00,,,
G5diZbRT4E-GB,2025-11-04 00:00:00,,,
G5eVZbV5a6BZI,2025-11-04 00:00:00,,,
G5eVZbYXADvsu,2025-11-04 00:00:00,,,
G5eZZ9V5xjOB_,2025-11-04 00:00:00,,,
G5ezZbYDS30xx,2025-11-04 00:00:00,,,
G5vVZbsRnT7tn,2025-11-04 00:00:00,,,
Z7r9jZ1A7QvZt,2025-11-04 00:00:00,,,
Z7r9jZ1A7_Mjf,2025-11-04 00:00:00,,,
Z7r9jZ1A7_VCf,2025-11-04 00:00:00,,,
Z7r9jZ1A7_Zu8,2025-11-04 00:00:00,,,
Z7r9jZ1A7_svw,2025-11-04 00:00:00,,,
Z7r9jZ1A7jg4_,2025-11-04 00:00:00,,,
Z7r9jZ1A7jtus,2025-11-04 00:00:00,,,
Z7r9jZ1A7oJ34,2025-11-04 00:00:00,,,
Z7r9jZ1A7pZot,2025-11-04 00:00:00,,,
rZ7HnEZ1AKP6Q7,2025-11-04 00:00:00,51.84,121.6,USD
rZ7HnEZ1AKqgZf,2025-11-04 00:00:00,33.34,33.34,CAD
rZ7HnEZ1AKqsG7,2025-11-04 00:00:00,38.57,59.68,USD
rZ7HnEZ1Af1p7N,2025-11-04 00:00:00,38.1,54.99,USD
rZ7HnEZ1Af_vGK,2025-11-04 00:00:00,33.67,33.67,USD
rZ7HnEZ1Af_vjS,2025-11-04 00:00:00,18.23,18.23,CAD
rZ7HnEZ1Afbp-S,2025-11-04 00:00:00,0.0,0.0,USD
rZ7HnEZ1Aff3GS,2025-11-04 00:00:00,0.0,0.0,CAD
rZ7HnEZ1Afp6_S,2025-11-04 00:00:00,61.98,117.6,USD
rZ7HnEZ1AfuKjN,2025-11-04 00:00:00,29.66,51.01,USD
vv177ZbYGkD3yAKB,2025-11-04 00:00:00,,,
vv177ZbYGkSxrfXS,2025-11-04 00:00:00,,,
vv17FZbYGkwTo3fL,2025-11-04 00:00:00,,,
vv17jZbSGknxsA8m,2025-11-04 00:00:00,,,
vv17jZbtGkScaxnj,2025-11-04 00:00:00,,,
vv1kFZbIoSG7VoNC,2025-11-04 00:00:00,,,
vvG17ZblruU3W9,2025-11-04 00:00:00,,,
vvG1VZbsQVPN3J,2025-11-04 00:00:00,,,
vvG1YZbi9OJ77U,2025-11-04 00:00:00,,,
vvG1bZbck2V7Yh,2025-11-04 00:00:00,,,
vvG1zZbRLw7A5c,2025-11-04 00:00:00,,,
vvG1zZbnTcdp6H,2025-11-04 00:00:00,,,
vvG1zZbwEa37ii,2025-11-04 00:00:00,,,
1AOZk1FGkdfFo00,2025-11-04 00:00:00,,,
G5dVZbVBJ4I0q,2025-11-04 00:00:00,,,
G5ezZbcJn2sdw,2025-11-04 00:00:00,,,
G5viZbmVle4G9,2025-11-04 00:00:00,,,
Z7r9jZ1A74SPb,2025-11-04 00:00:00,,,
Z7r9jZ1A7Q7fb,2025-11-04 00:00:00,,,
Z7r9jZ1A7QaAx,2025-11-04 00:00:00,,,
rZ7HnEZ1AK0v8V,2025-11-04 00:00:00,7.17,7.17,USD
rZ7HnEZ1AKPke7,2025-11-04 00:00:00,30.56,30.56,CAD
rZ7HnEZ1AKPpx7,2025-11-04 00:00:00,35.46,45.76,USD
rZ7HnEZ1AKx6P0,2025-11-04 00:00:00,0.0,0.0,CAD
rZ7HnEZ1Af4sed,2025-11-04 00:00:00,0.0,0.0,USD
rZ7HnEZ1Af_eed,2025-11-04 00:00:00,41.3,41.3,USD
rZ7HnEZ1Aff4uS,2025-11-04 00:00:00,35.11,104.4,USD
17FZvxG62Qj5ZDr,2025-11-04 00:00:00,,,
1Ae0ZbsGkMKcvuk,2025-11-04 00:00:00,,,
1AfZku6GkeNKEIH,2025-11-04 00:00:00,,,
1AtZkuaGkdDBYTK,2025-11-04 00:00:00,,,
1Av7ZbIGkDf6dNI,2025-11-04 00:00:00,,,
G5dIZbRkgwKKx,2025-11-04 00:00:00,,,
G5dIZbgLjubnS,2025-11-04 00:00:00,,,
G5ezZbNhGEnZm,2025-11-04 00:00:00,,,
G5viZbshTy9Os,2025-11-04 00:00:00,,,
G5viZbwEeFJWs,2025-11-04 00:00:00,,,
G5vzZbiUC0-0L,2025-11-04 00:00:00,,,
Z7r9jZ1A74_qZ,2025-11-04 00:00:00,,,
Z7r9jZ1A7Q9Q4,2025-11-04 00:00:00,,,
Z7r9jZ1A7QkvI,2025-11-04 00:00:00,,,
Z7r9jZ1A7_Vjp,2025-11-04 00:00:00,,,
Z7r9jZ1A7jJZ7,2025-11-04 00:00:00,,,
Z7r9jZ1A7q8_E,2025-11-04 00:00:00,,,
Z7r9jZ1A7qbG7,2025-11-04 00:00:00,,,
rZ7HnEZ1AKP_1f,2025-11-04 00:00:00,26.76,26.76,USD
rZ7HnEZ1AKQ6Af,2025-11-04 00:00:00,14.13,14.13,USD
rZ7HnEZ1Af_xJK,2025-11-04 00:00:00,13.36,13.36,USD
rZ7HnEZ1AfbE3d,2025-11-04 00:00:00,4.86,4.86,USD
rZ7HnEZ1Afbp4N,2025-11-04 00:00:00,17.2,17.2,USD
rZ7HnEZ1AfbsOK,2025-11-04 00:00:00,23.15,620.55,USD
rZ7HnEZ1AffkqS,2025-11-04 00:00:00,45.02,90.86,USD
vv17fZbVGkmDE4pX,2025-11-04 00:00:00,,,
vvG18Zbm0CbN1x,2025-11-04 00:00:00,,,
vvG1HZblBvhsYx,2025-11-04 00:00:00,,,
vvG1IZbwJqz-jv,2025-11-04 00:00:00,,,
vvG1YZbcRO-AzV,2025-11-04 00:00:00,,,
1A8Zku8GkeV-hMx,2025-11-04 00:00:00,,,
1A_ZkG6GkdcL64-,2025-11-04 00:00:00,,,
G5dVZbRUJEK0a,2025-11-04 00:00:00,,,
G5vzZbS6O3JIL,2025-11-04 00:00:00,,,
rZ7HnEZ1AKP-x7,2025-11-04 00:00:00,35.46,45.76,USD
rZ7HnEZ1AfbPAN,2025-11-04 00:00:00,,,
vv170ZbgGkRFnMJE,2025-11-04 00:00:00,,,
1778vxG65wgy0EM,2025-11-04 00:00:00,,,
1Ad0Zb9GknlbGfs,2025-11-04 00:00:00,,,
1av0ZbVJFaeZd8kd,2025-11-04 00:00:00,,,
1kk8vNkoGAGr00Y,2025-11-04 00:00:00,,,
G5ezZbYDSK70Z,2025-11-04 00:00:00,,,
G5vzZbnNCZfYj,2025-11-04 00:00:00,,,
Z7r9jZ1A7_YOZ,2025-11-04 00:00:00,,,
Z7r9jZ1A7_Yrb,2025-11-04 00:00:00,,,
rZ7HnEZ1AK-ea0,2025-11-04 00:00:00,38.9,38.9,USD
rZ7HnEZ1AKO6-0,2025-11-04 00:00:00,18.8,77.2,USD
rZ7HnEZ1AKPF1K,2025-11-04 00:00:00,,,
rZ7HnEZ1Af4-aN,2025-11-04 00:00:00,13.86,13.86,USD
rZ7HnEZ1AfbKZN,2025-11-04 00:00:00,0.0,0.0,USD
rZ7HnEZ1AfbZbS,2025-11-04 00:00:00,13.11,13.11,USD
rZ7HnEZ1AffKvK,2025-11-04 00:00:00,29.38,115.38,USD
rZ7HnEZ1AffM0K,2025-11-04 00:00:00,50.74,50.74,CAD
vv170ZbEGkmYXdYw,2025-11-04 00:00:00,,,
vv170ZbSGkIKzaAb,2025-11-04 00:00:00,,,
vv1F0ZbYb944Zd815,2025-11-04 00:00:00,,,
vvG1IZbg6awJnA,2025-11-04 00:00:00,,,
vvG1iZbSM4aeTe,2025-11-04 00:00:00,,,
1A9ZkaUGkdrFkMC,2025-11-04 00:00:00,,,
Z7r9jZ1A7bskb,2025-11-04 00:00:00,,,
rZ7HnEZ1AKPp0V,2025-11-04 00:00:00,35.46,45.76,USD
rZ7HnEZ1Af1fjN,2025-11-04 00:00:00,32.55,54.55,USD
rZ7HnEZ1Af1pAd,2025-11-04 00:00:00,38.1,54.99,USD
rZ7HnEZ1Af_eeK,2025-11-04 00:00:00,41.3,41.3,USD
rZ7HnEZ1AfbE-N,2025-11-04 00:00:00,24.66,24.66,USD
vvG1iZbVJY6oqO,2025-11-04 00:00:00,,,
G5ezZbYDSK00e,2025-11-04 00:00:00,,,
G5ezZbcJn8-dV,2025-11-04 00:00:00,,,
G5vYZbw22BkFh,2025-11-04 00:00:00,,,
Z7r9jZ1A7j-p_,2025-11-04 00:00:00,,,
rZ7HnEZ1AK-4FV,2025-11-04 00:00:00,43.28,43.28,USD
vv1AaZkG7GkdoFxGw,2025-11-04 00:00:00,,,
vvG10ZbRSkYfZX,2025-11-04 00:00:00,,,
vvG1IZbwf5nfsX,2025-11-04 00:00:00,,,
rZ7HnEZ1AfbIZS,2025-11-04 00:00:00,21.09,21.09,USD
rZ7HnEZ1AfupAN,2025-11-04 00:00:00,24.94,24.94,USD
G5ezZbYDSf707,2025-11-04 00:00:00,,,
rZ7HnEZ1AfuNCK,2025-11-04 00:00:00,45.75,56.52,USD
rZ7HnEZ1AKO6-f,2025-11-04 00:00:00,18.8,77.2,USD
rZ7HnEZ1Af7OuN,2025-11-04 00:00:00,,,
1k7YvxoyGA5CsOq,2025-11-04 00:00:00,,,
1AKZkupGkeTL_Yc,2025-11-04 00:00:00,,,
ZFwVzcymWZ17k6Zt,2025-11-04 00:00:00,,,
Z698xZC4Z16v0kjavv,2025-11-04 00:00:00,,,
LvZ18QGASiCRwqZZnXZMy,2025-11-04 00:00:00,,,
Z2HyzZyMZA28qKvve,2025-11-04 00:00:00,,,
Z698xZC4Z16v-Zv9fv,2025-11-04 00:00:00,,,
Z698xZC4Z1kaxFsP3,2025-11-04 00:00:00,,,
Z698xZG2Z1kJeja-K,2025-11-04 00:00:00,,,
Z698xZG2Z1ko3av70,2025-11-04 00:00:00,,,
Z698xZQpZ16vpZ1k48,2025-11-04 00:00:00,,,
Z698xZQpZaFHR,2025-11-04 00:00:00,,,
Z1HyzZyMZA9_aely,2025-11-04 00:00:00,,,
17uYvxG615vTAyA,2025-11-04 00:00:00,,,
1AgZk7gGkdw-vMi,2025-11-04 00:00:00,,,
Z698xZQpZaaf2,2025-11-04 00:00:00,,,
Z698xZbpZ16v04CF04,2025-11-04 00:00:00,,,
Z698xZbpZ16v14q3P4,2025-11-04 00:00:00,,,
Z698xZbpZ16vj8jV_K,2025-11-04 00:00:00,,,
1ku8v-G_GA5k--E,2025-11-04 00:00:00,,,
17uOvxG61Vp_PoV,2025-11-04 00:00:00,,,
1adOZbs3eCZZd5v7,2025-11-04 00:00:00,,,
1kuOvN8IGAGfUn4,2025-11-04 00:00:00,,,
G5dzZbxQJwYmC,2025-11-04 00:00:00,,,
Z698xZbpZ1kP6jbxZ,2025-11-04 00:00:00,,,
17GOvxG62rmlsoY,2025-11-04 00:00:00,,,
17GOvxG6CCzS-LL,2025-11-04 00:00:00,,,
17GOvxG6CTtBZmB,2025-11-04 00:00:00,,,
17GOvxG6uNiQYmr,2025-11-04 00:00:00,,,
17GOvxG6udOsV5x,2025-11-04 00:00:00,,,
17uOvxG62JjC-1f,2025-11-04 00:00:00,,,
17uYvxG61EVeVlV,2025-11-04 00:00:00,,,
1AdFZbEGkXIBK0J,2025-11-04 00:00:00,,,
1AdOZbIGkXh5OHm,2025-11-04 00:00:00,,,
1AvOZbPGkSjrzda,2025-11-04 00:00:00,,,
1AwZk1aGkdHZNS6,2025-11-04 00:00:00,,,
1AwZk1aGkdzPKwW,2025-11-04 00:00:00,,,
1AwZkuFGkdbs-s0,2025-11-04 00:00:00,,,
1kkZv-OIGAC9yEb,2025-11-04 00:00:00,,,
G5dzZb0g8NdRL,2025-11-04 00:00:00,,,
G5dzZbEpoqOYr,2025-11-04 00:00:00,,,
G5dzZbPO41oXa,2025-11-04 00:00:00,,,
G5dzZbfLAI-GL,2025-11-04 00:00:00,,,
G5dzZbw9rg39H,2025-11-04 00:00:00,,,
G5dzZbxTJlsFX,2025-11-04 00:00:00,,,
G5vHZbIi_RwTF,2025-11-04 00:00:00,,,
G5vHZbtw5DotL,2025-11-04 00:00:00,,,
LvZ18QABiQQSt3D8Co7hs,2025-11-04 00:00:00,,,
LvZ18QveibkEqk8Z-Yj1u,2025-11-04 00:00:00,,,
Z698xZ5rZ1k_g0bqy,2025-11-04 00:00:00,,,
Z698xZ5rZ1kj8oS7g,2025-11-04 00:00:00,,,
Z698xZC2Z1k-Z1aPJ,2025-11-04 00:00:00,,,
Z698xZC2Z1kfsjavd,2025-11-04 00:00:00,,,
Z698xZC4Z16v4K17Gs,2025-11-04 00:00:00,,,
Z698xZC4Z16vZZZP4t,2025-11-04 00:00:00,,,
Z698xZG2Z1ka8847o,2025-11-04 00:00:00,,,
Z698xZQpZ16v-wbKG6,2025-11-04 00:00:00,,,
Z698xZu0Z1k8Eog-F,2025-11-04 00:00:00,,,
Z698xZu0Z1kO_OJ78,2025-11-04 00:00:00,,,
Z698xZu3Z16eZdFIJ9,2025-11-04 00:00:00,,,
Z698xZu3Z16vFzPMJd,2025-11-04 00:00:00,,,
Z698xZu3Z16vGx-ZZY,2025-11-04 00:00:00,,,
15dFZbYrAF-Ft,2025-11-04 00:00:00,,,
17GOvxG6C0dMsj0,2025-11-04 00:00:00,,,
17kZvxG6GneloZw,2025-11-04 00:00:00,,,
1AdfZbPGkn_X3Y0,2025-11-04 00:00:00,,,
1AvOZbYGkTqTdUT,2025-11-04 00:00:00,,,
1AwZk13GkdjNdDV,2025-11-04 00:00:00,,,
1AwZkGzGkeI6-_f,2025-11-04 00:00:00,,,
1AwZka7GkdSksar,2025-11-04 00:00:00,,,
1adFZbVQbkeZdCue,2025-11-04 00:00:00,,,
1kuYvN8_GAC-tot,2025-11-04 00:00:00,,,
G5vHZbRD7dx7w,2025-11-04 00:00:00,,,
G5vHZbVNP9tLC,2025-11-04 00:00:00,,,
G5vHZbli4Oze8,2025-11-04 00:00:00,,,
G5vHZbnDfsdcp,2025-11-04 00:00:00,,,
G5vHZbtMg20OI,2025-11-04 00:00:00,,,
LvZ18Q8GXyS8HuZZlCVqk,2025-11-04 00:00:00,,,
LvZ18QdpIAxMBR8Zc1zQS,2025-11-04 00:00:00,,,
Z698xZC2Z16vP4--pF,2025-11-04 00:00:00,,,
17GOvxG6ulNe--y,2025-11-04 00:00:00,,,
17kZvxG652rVb1r,2025-11-04 00:00:00,,,
1AvOZbVGkljhCYL,2025-11-04 00:00:00,,,
1kkZvxuMGA54YLX,2025-11-04 00:00:00,,,
Z698xZ2qZ1kQ4q0uk,2025-11-04 00:00:00,,,
Z7r9jZ1A7j7r8,2025-11-04 00:00:00,,,
rZ7HnEZ1AffYkK,2025-11-04 00:00:00,24.91,45.76,USD
1718vxG62jlgv6Z,2025-11-04 00:00:00,,,
177ZvxG6CmSjdvX,2025-11-04 00:00:00,,,
Z698xZbpZ1k1eASja,2025-11-04 00:00:00,,,
Z698xZbpZ1kxvAP8A,2025-11-04 00:00:00,,,
Z7r9jZ1A7QaAp,2025-11-04 00:00:00,,,
k7vGFbVMZ6pfe,2025-11-04 00:00:00,,,
rZ7HnEZ1Af4zaK,2025-11-04 00:00:00,21.72,21.72,USD
vv1AAZkGNGke-uoxG,2025-11-04 00:00:00,,,
k7vGFbgR9YBf8,2025-11-04 00:00:00,,,
1k7ZvN8SGA26_Xb,2025-11-04 00:00:00,,,
G5eVZbs1BgeRV,2025-11-04 00:00:00,,,
k7vGFbYMPCJh8,2025-11-04 00:00:00,,,
rZ7HnEZ1AKP90f,2025-11-04 00:00:00,34.75,34.75,USD
rZ7HnEZ1AKP_7f,2025-11-04 00:00:00,27.51,27.51,USD
rZ7HnEZ1AffFZd,2025-11-04 00:00:00,37.57,37.57,USD
rZ7HnEZ1Aff_kK,2025-11-04 00:00:00,35.42,35.42,CAD
vv177ZbSGkUxAdNR,2025-11-04 00:00:00,,,
vv17OZbSGkMiB3Hs,2025-11-04 00:00:00,,,
vv1AFZk1FGkdZ_vS7,2025-11-04 00:00:00,,,
vvG17ZbmLJGg3y,2025-11-04 00:00:00,,,
vvG1OZbnLxnd71,2025-11-04 00:00:00,,,
vvG1zZbYTNJ4Lc,2025-11-04 00:00:00,,,
177ZvxG62MAtdXZ,2025-11-04 00:00:00,,,
Z7r9jZ1A7bsuO,2025-11-04 00:00:00,,,
Z7r9jZ1A7qKk4,2025-11-04 00:00:00,,,
rZ7HnEZ1Af_avN,2025-11-04 00:00:00,13.07,13.07,USD
1778vxG6GUlZf_p,2025-11-04 00:00:00,,,
169ZkF07zZAC1A1e,2025-11-04 00:00:00,,,
1AoZk1_GkdZvNXr,2025-11-04 00:00:00,,,
G5dIZbi7qBU5Y,2025-11-04 00:00:00,,,
G5eVZbwR_npqY,2025-11-04 00:00:00,,,
G5vVZbYxQaoq1,2025-11-04 00:00:00,,,
G5vzZbiUrx3hj,2025-11-04 00:00:00,,,
Z7r9jZ1A7_Mj4,2025-11-04 00:00:00,,,
Z7r9jZ1A7_yAM,2025-11-04 00:00:00,,,
Z7r9jZ1A7bw-b,2025-11-04 00:00:00,,,
Z7r9jZ1A7f7Fa,2025-11-04 00:00:00,,,
Z7r9jZ1A7p6Pb,2025-11-04 00:00:00,,,
Z7r9jZ1A7q8_I,2025-11-04 00:00:00,,,
Z7r9jZ1A7qx13,2025-11-04 00:00:00,,,
k7vGFbtkRqMzK,2025-11-04 00:00:00,,,
rZ7HnEZ1AKP6xf,2025-11-04 00:00:00,51.84,121.6,USD
rZ7HnEZ1Af4zed,2025-11-04 00:00:00,23.1,23.1,USD
rZ7HnEZ1Af_03d,2025-11-04 00:00:00,7.23,7.23,USD
rZ7HnEZ1Af_9AN,2025-11-04 00:00:00,0.0,0.0,USD
rZ7HnEZ1Af_OeK,2025-11-04 00:00:00,0.0,0.0,USD
rZ7HnEZ1AfbAAN,2025-11-04 00:00:00,0.0,0.0,USD
rZ7HnEZ1AfbYed,2025-11-04 00:00:00,20.97,20.97,USD
rZ7HnEZ1Afbbbd,2025-11-04 00:00:00,,,
rZ7HnEZ1Afbf_S,2025-11-04 00:00:00,49.43,66.32,USD
rZ7HnEZ1Aff6QK,2025-11-04 00:00:00,4.6,4.6,USD
vv1A6ZkGkGkdRzK-m,2025-11-04 00:00:00,,,
1AeZZbYGkMLSw88,2025-11-04 00:00:00,,,
G5ezZbcJn3vdB,2025-11-04 00:00:00,,,
Z7r9jZ1A7Qaqf,2025-11-04 00:00:00,,,
Z7r9jZ1A7_78O,2025-11-04 00:00:00,,,
Z7r9jZ1A7j7O6,2025-11-04 00:00:00,,,
Z7r9jZ1A7paPp,2025-11-04 00:00:00,,,
rZ7HnEZ1AfFO4N,2025-11-04 00:00:00,16.56,16.56,USD
rZ7HnEZ1AffYFd,2025-11-04 00:00:00,24.91,45.76,USD
17AZvOG6GQ5vOx6,2025-11-04 00:00:00,,,
1Av7ZbIGkDfid0_,2025-11-04 00:00:00,,,
G5ezZbNhGI1ZY,2025-11-04 00:00:00,,,
G5vzZbiSadA_U,2025-11-04 00:00:00,,,
rZ7HnEZ1AKjva0,2025-11-04 00:00:00,25.76,25.76,USD
rZ7HnEZ1Af_N3d,2025-11-04 00:00:00,13.36,13.36,USD
Z7r9jZ1A7_YOA,2025-11-04 00:00:00,,,
Z7r9jZ1A7_gjS,2025-11-04 00:00:00,,,
vvG18ZbiD8gVQN,2025-11-04 00:00:00,,,
1Ad0Zb9GknlbifS,2025-11-04 00:00:00,,,
1Av8ZbEGkXqqonO,2025-11-04 00:00:00,,,
1k78vNFzGAuUK2t,2025-11-04 00:00:00,,,
G5vzZbnN207s1,2025-11-04 00:00:00,,,
Z7r9jZ1A7QZZE,2025-11-04 00:00:00,,,
Z7r9jZ1A7_Suf,2025-11-04 00:00:00,,,
Z7r9jZ1A7_YOd,2025-11-04 00:00:00,,,
rZ7HnEZ1AKqzA0,2025-11-04 00:00:00,18.8,54.54,USD
rZ7HnEZ1AKroZf,2025-11-04 00:00:00,35.51,35.51,USD
rZ7HnEZ1Af_kqN,2025-11-04 00:00:00,0.0,0.0,USD
vvG10ZbRUyvVfY,2025-11-04 00:00:00,,,
vvG1IZbgYf-bwE,2025-11-04 00:00:00,,,
G5dVZbwCxZ7Af,2025-11-04 00:00:00,,,
Z7r9jZ1A7_bCb,2025-11-04 00:00:00,,,
rZ7HnEZ1AK0ebV,2025-11-04 00:00:00,49.8,49.8,USD
rZ7HnEZ1AfbfQd,2025-11-04 00:00:00,49.43,66.32,USD
G5ezZbcJn3-dW,2025-11-04 00:00:00,,,
rZ7HnEZ1AK0ybV,2025-11-04 00:00:00,0.0,0.0,USD
rZ7HnEZ1Af48AS,2025-11-04 00:00:00,0.0,0.0,USD
vvG1HZblUsVSOh,2025-11-04 00:00:00,,,
vvG1HZbmnGKdIA,2025-11-04 00:00:00,,,
rZ7HnEZ1AKqzAf,2025-11-04 00:00:00,18.8,54.54,USD
17aZvxG6CCmpsuR,2025-11-04 00:00:00,,,
17aZvxG61U0zvmL,2025-11-04 00:00:00,,,
1AvGZbwGkntRdMG,2025-11-04 00:00:00,,,
ZFwVzcymWZ17kk-_,2025-11-04 00:00:00,,,
ZFwVzcymWZ17kk0w,2025-11-04 00:00:00,,,
177YvxG61hPSd0t,2025-11-04 00:00:00,,,
ZFwVzcymWZ17kk0J,2025-11-04 00:00:00,,,
1AKZk18Gke0IvSw,2025-11-04 00:00:00,,,
LvZ18QFbLNcqCxOZllSxn,2025-11-04 00:00:00,,,
LvZ18Qu4FeYKg0YZILIhE,2025-11-04 00:00:00,,,
Z698xZ52Z16vef_FFg,2025-11-04 00:00:00,,,
Z698xZC4Z16vjfZv0K,2025-11-04 00:00:00,,,
Z2HyzZyMZA28qdvve,2025-11-04 00:00:00,,,
Z2HyzZyMZAquNdvve,2025-11-04 00:00:00,,,
Z2HyzZyMZAu29qvve,2025-11-04 00:00:00,,,
Z698xZC4Z16vPpAN7Z,2025-11-04 00:00:00,,,
Z698xZC4Z1k_Easb3,2025-11-04 00:00:00,,,
Z698xZQpZ16vaor6CK,2025-11-04 00:00:00,,,
Z698xZQpZ1kQ3vvA3,2025-11-04 00:00:00,,,
Z698xZQpZaFHs,2025-11-04 00:00:00,,,
17u8vxG62LN1dvy,2025-11-04 00:00:00,,,
17uOvxG61NvZfK6,2025-11-04 00:00:00,,,
Z1HyzZyMZA8faGuo,2025-11-04 00:00:00,,,
Z2HyzZyMZA9_O_vve,2025-11-04 00:00:00,,,
Z698xZG2Z16v-fpFP6,2025-11-04 00:00:00,,,
LvZ18QAkZzZcpY8ZcXQGW,2025-11-04 00:00:00,,,
LvZ18Quyx9f2KhZZlxuLq,2025-11-04 00:00:00,,,
Z1HyzZyMZAoKa2b_,2025-11-04 00:00:00,,,
Z2HyzZyMZA5pvevve,2025-11-04 00:00:00,,,
Z698xZQpZaafo,2025-11-04 00:00:00,,,
Z698xZq2Z16vb9qdjM,2025-11-04 00:00:00,,,
17u8vxG61X_w37f,2025-11-04 00:00:00,,,
17uYvxG62DRi04K,2025-11-04 00:00:00,,,
1AMZk7wGkdGd9kd,2025-11-04 00:00:00,,,
1AUZkGxGkdJpJrQ,2025-11-04 00:00:00,,,
1AdFZbYGkwzl8n2,2025-11-04 00:00:00,,,
1AdbZbJGkRvmwg7,2025-11-04 00:00:00,,,
1AdjZbSGkDBh5tm,2025-11-04 00:00:00,,,
1AvOZbJGkBxkwCg,2025-11-04 00:00:00,,,
G5vHZbYmiNspQ,2025-11-04 00:00:00,,,
Z2HyzZyMZAvx5Nvve,2025-11-04 00:00:00,,,
Z698xZC2Z16vuyGgjo,2025-11-04 00:00:00,,,
Z698xZbpZ16vo-ub0_,2025-11-04 00:00:00,,,
G5vHZbNrxRN4p,2025-11-04 00:00:00,,,
15dFZbw76o3Q7,2025-11-04 00:00:00,,,
16dFZbI76G7YeuP,2025-11-04 00:00:00,,,
16dbZbJGZG7YdIC,2025-11-04 00:00:00,,,
17GOvxG61Uy4YRx,2025-11-04 00:00:00,,,
17GOvxG62SK4eq8,2025-11-04 00:00:00,,,
